
SQL*Plus: Release 11.2.0.3.0 Production on Wed Jun 12 15:39:13 2013

Copyright (c) 1982, 2011, Oracle.  All rights reserved.


Connected to:
Oracle Database 11g Enterprise Edition Release 11.2.0.3.0 - 64bit Production

SQL> SQL> 
KU$_IND_PART_LIST_T	       TYPE		   SYS
KU$_IND_PART_T		       TYPE		   SYS
KU$_IND_STATS_T 	       TYPE		   SYS
KU$_IND_STATS_VIEW	       VIEW		   SYS
KU$_IND_SUBNAME_VIEW	       VIEW		   SYS
KU$_IND_SUBPART_LIST_T	       TYPE		   SYS
KU$_IND_SUBPART_T	       TYPE		   SYS
KU$_IND_TS_VIEW 	       VIEW		   SYS
KU$_INSERT_TS_LIST_T	       TYPE		   SYS
KU$_INSERT_TS_T 	       TYPE		   SYS
KU$_INSTANCE_CALLOUT_VIEW      VIEW		   SYS
KU$_IONT_T		       TYPE		   SYS
KU$_IOTABLE_DATA_VIEW	       VIEW		   SYS
KU$_IOTABLE_T		       TYPE		   SYS
KU$_IOTABLE_VIEW	       VIEW		   SYS
KU$_IOTPART_DATA_VIEW	       VIEW		   SYS
KU$_IOT_PARTOBJ_T	       TYPE		   SYS
KU$_JAVA_CLASS_T	       TYPE		   SYS
KU$_JAVA_CLASS_VIEW	       VIEW		   SYS
KU$_JAVA_OBJNUM_VIEW	       VIEW		   SYS
KU$_JAVA_RESOURCE_T	       TYPE		   SYS
KU$_JAVA_RESOURCE_VIEW	       VIEW		   SYS
KU$_JAVA_SOURCE_T	       TYPE		   SYS
KU$_JAVA_SOURCE_VIEW	       VIEW		   SYS
KU$_JAVA_T		       TYPE		   SYS
KU$_JAVA_T		       SYNONYM		   PUBLIC
KU$_JIJOIN_LIST_T	       TYPE		   SYS
KU$_JIJOIN_T		       TYPE		   SYS
KU$_JIJOIN_TABLE_LIST_T        TYPE		   SYS
KU$_JIJOIN_TABLE_T	       TYPE		   SYS
KU$_JOBDESC		       SYNONYM		   PUBLIC
KU$_JOBDESC1010 	       SYNONYM		   PUBLIC
KU$_JOBDESC1010 	       TYPE		   SYS
KU$_JOBDESC1020 	       SYNONYM		   PUBLIC
KU$_JOBDESC1020 	       TYPE		   SYS
KU$_JOBSTATUS		       SYNONYM		   PUBLIC
KU$_JOBSTATUS1010	       SYNONYM		   PUBLIC
KU$_JOBSTATUS1010	       TYPE		   SYS
KU$_JOBSTATUS1020	       SYNONYM		   PUBLIC
KU$_JOBSTATUS1020	       TYPE		   SYS
KU$_JOBSTATUS1120	       TYPE		   SYS
KU$_JOBSTATUS1120	       SYNONYM		   PUBLIC
KU$_JOB_T		       TYPE		   SYS
KU$_JOB_VIEW		       VIEW		   SYS
KU$_LIBRARY_T		       TYPE		   SYS
KU$_LIBRARY_VIEW	       VIEW		   SYS
KU$_LIST_FILTER_TEMP	       TABLE		   SYS
KU$_LIST_FILTER_TEMP_2	       TABLE		   SYS
KU$_LOBCOMPPART_LIST_T	       TYPE		   SYS
KU$_LOBCOMPPART_T	       TYPE		   SYS
KU$_LOBFRAGINDEX_T	       TYPE		   SYS
KU$_LOBFRAG_LIST_T	       TYPE		   SYS
KU$_LOBFRAG_T		       TYPE		   SYS
KU$_LOBINDEX_T		       TYPE		   SYS
KU$_LOB_T		       TYPE		   SYS
KU$_LOGENTRY		       SYNONYM		   PUBLIC
KU$_LOGENTRY1010	       SYNONYM		   PUBLIC
KU$_LOGENTRY1010	       TYPE		   SYS
KU$_LOGENTRY1020	       SYNONYM		   PUBLIC
KU$_LOGLINE		       SYNONYM		   PUBLIC
KU$_LOGLINE1010 	       SYNONYM		   PUBLIC
KU$_LOGLINE1010 	       TYPE		   SYS
KU$_LOGLINE1020 	       SYNONYM		   PUBLIC
KU$_MAP_TABLE_T 	       TYPE		   SYS
KU$_MARKER_T		       TYPE		   SYS
KU$_METHOD_LIST_T	       TYPE		   SYS
KU$_METHOD_VIEW 	       VIEW		   SYS
KU$_MONITOR_VIEW	       VIEW		   SYS
KU$_MULTI_DDL		       TYPE		   SYS
KU$_MULTI_DDL		       SYNONYM		   PUBLIC
KU$_MULTI_DDLS		       SYNONYM		   PUBLIC
KU$_MULTI_DDLS		       TYPE		   SYS
KU$_MVLPROP_VIEW	       VIEW		   SYS
KU$_MVL_TS_VIEW 	       VIEW		   SYS
KU$_MVPROP_VIEW 	       VIEW		   SYS
KU$_MV_DEPTBL_OBJNUM_T	       TYPE		   SYS
KU$_MV_DEPTBL_OBJNUM_VIEW      VIEW		   SYS
KU$_MV_TS_VIEW		       VIEW		   SYS
KU$_M_VIEW_FH_T 	       TYPE		   SYS
KU$_M_VIEW_FH_VIEW	       VIEW		   SYS
KU$_M_VIEW_H_T		       TYPE		   SYS
KU$_M_VIEW_H_VIEW	       VIEW		   SYS
KU$_M_VIEW_IOT_T	       TYPE		   SYS
KU$_M_VIEW_IOT_VIEW	       VIEW		   SYS
KU$_M_VIEW_LOG_FH_T	       TYPE		   SYS
KU$_M_VIEW_LOG_FH_VIEW	       VIEW		   SYS
KU$_M_VIEW_LOG_H_T	       TYPE		   SYS
KU$_M_VIEW_LOG_H_VIEW	       VIEW		   SYS
KU$_M_VIEW_LOG_PFH_T	       TYPE		   SYS
KU$_M_VIEW_LOG_PFH_VIEW        VIEW		   SYS
KU$_M_VIEW_LOG_PH_T	       TYPE		   SYS
KU$_M_VIEW_LOG_PH_VIEW	       VIEW		   SYS
KU$_M_VIEW_LOG_T	       TYPE		   SYS
KU$_M_VIEW_PFH_T	       TYPE		   SYS
KU$_M_VIEW_PFH_VIEW	       VIEW		   SYS
KU$_M_VIEW_PH_T 	       TYPE		   SYS
KU$_M_VIEW_PH_VIEW	       VIEW		   SYS
KU$_M_VIEW_PIOT_T	       TYPE		   SYS
KU$_M_VIEW_PIOT_VIEW	       VIEW		   SYS
KU$_M_VIEW_SCM_LIST_T	       TYPE		   SYS
KU$_M_VIEW_SCM_T	       TYPE		   SYS
KU$_M_VIEW_SRT_LIST_T	       TYPE		   SYS
KU$_M_VIEW_SRT_T	       TYPE		   SYS
KU$_M_VIEW_T		       TYPE		   SYS
KU$_M_VIEW_VIEW 	       VIEW		   SYS
KU$_NIOTABLE_DATA_VIEW	       VIEW		   SYS
KU$_NTABLE_DATA_VIEW	       VIEW		   SYS
KU$_NTABLE_OBJNUM_VIEW	       VIEW		   SYS
KU$_NTPART_LIST_T	       TYPE		   SYS
KU$_NTPART_PARENT_T	       TYPE		   SYS
KU$_NTPART_T		       TYPE		   SYS
KU$_NT_LIST_T		       TYPE		   SYS
KU$_NT_PARENT_T 	       TYPE		   SYS
KU$_NT_T		       TYPE		   SYS
KU$_OBJGRANT_T		       TYPE		   SYS
KU$_OBJGRANT_VIEW	       VIEW		   SYS
KU$_OBJNUMNAM		       SYNONYM		   PUBLIC
KU$_OBJNUMNAM		       TYPE		   SYS
KU$_OBJNUMNAMSET	       TYPE		   SYS
KU$_OBJNUMNAMSET	       SYNONYM		   PUBLIC
KU$_OBJNUMPAIR		       SYNONYM		   PUBLIC
KU$_OBJNUMPAIR		       TYPE		   SYS
KU$_OBJNUMPAIRLIST	       SYNONYM		   PUBLIC
KU$_OBJNUMPAIRLIST	       TYPE		   SYS
KU$_OBJNUMSET		       SYNONYM		   PUBLIC
KU$_OBJNUMSET		       TYPE		   SYS
KU$_OBJPKG_PRIVS_T	       TYPE		   SYS
KU$_OBJPKG_T		       TYPE		   SYS
KU$_OBJPKG_VIEW 	       VIEW		   SYS
KU$_OIDINDEX_T		       TYPE		   SYS
KU$_OPANCILLARY_LIST_T	       TYPE		   SYS
KU$_OPANCILLARY_T	       TYPE		   SYS
KU$_OPARG_LIST_T	       TYPE		   SYS
KU$_OPARG_T		       TYPE		   SYS
KU$_OPBINDING_LIST_T	       TYPE		   SYS
KU$_OPBINDING_T 	       TYPE		   SYS
KU$_OPERATOR_T		       TYPE		   SYS
KU$_OPERATOR_VIEW	       VIEW		   SYS
KU$_OPQTYPE_T		       TYPE		   SYS
KU$_OPTION_OBJNUM_T	       TYPE		   SYS
KU$_OUTLINE_HINT_LIST_T        TYPE		   SYS
KU$_OUTLINE_HINT_T	       TYPE		   SYS
KU$_OUTLINE_NODE_LIST_T        TYPE		   SYS
KU$_OUTLINE_NODE_T	       TYPE		   SYS
KU$_OUTLINE_T		       TYPE		   SYS
KU$_OUTLINE_VIEW	       VIEW		   SYS
KU$_OV_TABLE_T		       TYPE		   SYS
KU$_OV_TABPART_LIST_T	       TYPE		   SYS
KU$_OV_TABPART_T	       TYPE		   SYS
KU$_PARAMVALUE		       SYNONYM		   PUBLIC
KU$_PARAMVALUE1010	       SYNONYM		   PUBLIC
KU$_PARAMVALUE1010	       TYPE		   SYS
KU$_PARAMVALUE1020	       SYNONYM		   PUBLIC
KU$_PARAMVALUES 	       SYNONYM		   PUBLIC
KU$_PARAMVALUES1010	       TYPE		   SYS
KU$_PARAMVALUES1010	       SYNONYM		   PUBLIC
KU$_PARAMVALUES1020	       SYNONYM		   PUBLIC
KU$_PARSED_ITEM 	       TYPE		   SYS
KU$_PARSED_ITEM 	       SYNONYM		   PUBLIC
KU$_PARSED_ITEMS	       TYPE		   SYS
KU$_PARSED_ITEMS	       SYNONYM		   PUBLIC
KU$_PARTITION_EST_VIEW	       VIEW		   SYS
KU$_PARTLOB_T		       TYPE		   SYS
KU$_PARTOBJ_T		       TYPE		   SYS
KU$_PART_COL_LIST_T	       TYPE		   SYS
KU$_PART_COL_T		       TYPE		   SYS
KU$_PCOLUMN_LIST_T	       TYPE		   SYS
KU$_PCOLUMN_T		       TYPE		   SYS
KU$_PFHTABLE_T		       TYPE		   SYS
KU$_PFHTABLE_VIEW	       VIEW		   SYS
KU$_PFHTABPROP_VIEW	       VIEW		   SYS
KU$_PHTABLE_T		       TYPE		   SYS
KU$_PHTABLE_VIEW	       VIEW		   SYS
KU$_PIND_STATS_LIST_T	       TYPE		   SYS
KU$_PIND_STATS_T	       TYPE		   SYS
KU$_PIOTABLE_T		       TYPE		   SYS
KU$_PIOTABLE_VIEW	       VIEW		   SYS
KU$_PIOT_PART_LIST_T	       TYPE		   SYS
KU$_PIOT_PART_T 	       TYPE		   SYS
KU$_PKGBDY_VIEW 	       VIEW		   SYS
KU$_PKG_OBJNUM_VIEW	       VIEW		   SYS
KU$_PKG_VIEW		       VIEW		   SYS
KU$_PKREF_CONSTRAINT_LIST_T    TYPE		   SYS
KU$_PKREF_CONSTRAINT_T	       TYPE		   SYS
KU$_PLUGTS_BEGIN_VIEW	       VIEW		   SYS
KU$_PLUGTS_BLK_T	       TYPE		   SYS
KU$_PLUGTS_BLK_VIEW	       VIEW		   SYS
KU$_PLUGTS_CHECKPL_VIEW        VIEW		   SYS
KU$_PLUGTS_TABLESPACE_T        TYPE		   SYS
KU$_PLUGTS_TSNAME_FULL_VIEW    VIEW		   SYS
KU$_PLUGTS_TSNAME_INDEXP_VIEW  VIEW		   SYS
KU$_PLUGTS_TSNAME_INDEX_VIEW   VIEW		   SYS
KU$_PLUGTS_TSNAME_TABLE_VIEW   VIEW		   SYS

OBJECT_NAME		       OBJECT_TYPE	   OWNER
------------------------------ ------------------- ------------------------------
KU$_PLUGTS_TSNAME_VIEW	       VIEW		   SYS
KU$_POST_DATA_TABLE_T	       TYPE		   SYS
KU$_POST_DATA_TABLE_VIEW       VIEW		   SYS
KU$_POST_TABLE_VIEW	       VIEW		   SYS
KU$_PREPOST_TABLE_T	       TYPE		   SYS
KU$_PRE_TABLE_VIEW	       VIEW		   SYS
KU$_PRIM_COLUMN_LIST_T	       TYPE		   SYS
KU$_PRIM_COLUMN_T	       TYPE		   SYS
KU$_PROCACT_INSTANCE_T	       TYPE		   SYS
KU$_PROCACT_INSTANCE_VIEW      VIEW		   SYS
KU$_PROCACT_SCHEMA_T	       TYPE		   SYS
KU$_PROCACT_SCHEMA_VIEW        VIEW		   SYS
KU$_PROCACT_T		       TYPE		   SYS
KU$_PROCC_T		       TYPE		   SYS
KU$_PROCC_VIEW		       VIEW		   SYS
KU$_PROCDEPOBJA_T	       TYPE		   SYS
KU$_PROCDEPOBJG_T	       TYPE		   SYS
KU$_PROCDEPOBJ_AUDIT_VIEW      VIEW		   SYS
KU$_PROCDEPOBJ_GRANT_VIEW      VIEW		   SYS
KU$_PROCDEPOBJ_T	       TYPE		   SYS
KU$_PROCDEPOBJ_VIEW	       VIEW		   SYS
KU$_PROCINFO_T		       TYPE		   SYS
KU$_PROCINFO_VIEW	       VIEW		   SYS
KU$_PROCJAVA_T		       TYPE		   SYS
KU$_PROCJAVA_VIEW	       VIEW		   SYS
KU$_PROCOBJACT_T	       TYPE		   SYS
KU$_PROCOBJACT_VIEW	       VIEW		   SYS
KU$_PROCOBJ_AUDIT_T	       TYPE		   SYS
KU$_PROCOBJ_AUDIT_VIEW	       VIEW		   SYS
KU$_PROCOBJ_GRANT_T	       TYPE		   SYS
KU$_PROCOBJ_GRANT_VIEW	       VIEW		   SYS
KU$_PROCOBJ_LINE	       SYNONYM		   PUBLIC
KU$_PROCOBJ_LINE	       TYPE		   SYS
KU$_PROCOBJ_LINES	       SYNONYM		   PUBLIC
KU$_PROCOBJ_LINES	       TYPE		   SYS
KU$_PROCOBJ_LOC 	       SYNONYM		   PUBLIC
KU$_PROCOBJ_LOC 	       TYPE		   SYS
KU$_PROCOBJ_LOCS	       TYPE		   SYS
KU$_PROCOBJ_LOCS	       SYNONYM		   PUBLIC
KU$_PROCOBJ_OBJNUM_VIEW        VIEW		   SYS
KU$_PROCOBJ_T		       TYPE		   SYS
KU$_PROCOBJ_VIEW	       VIEW		   SYS
KU$_PROCPLSQL_T 	       TYPE		   SYS
KU$_PROCPLSQL_VIEW	       VIEW		   SYS
KU$_PROC_OBJNUM_T	       TYPE		   SYS
KU$_PROC_T		       TYPE		   SYS
KU$_PROC_VIEW		       VIEW		   SYS
KU$_PROFILE_ATTR_T	       TYPE		   SYS
KU$_PROFILE_LIST_T	       TYPE		   SYS
KU$_PROFILE_T		       TYPE		   SYS
KU$_PROFILE_VIEW	       VIEW		   SYS
KU$_PROXY_ROLE_ITEM_T	       TYPE		   SYS
KU$_PROXY_ROLE_LIST_T	       TYPE		   SYS
KU$_PROXY_T		       TYPE		   SYS
KU$_PROXY_VIEW		       VIEW		   SYS
KU$_PSW_HIST_ITEM_T	       TYPE		   SYS
KU$_PSW_HIST_LIST_T	       TYPE		   SYS
KU$_PSW_HIST_T		       TYPE		   SYS
KU$_PTAB_STATS_LIST_T	       TYPE		   SYS
KU$_QTAB_STORAGE_T	       TYPE		   SYS
KU$_QTRANS_T		       TYPE		   SYS
KU$_QTRANS_VIEW 	       VIEW		   SYS
KU$_QUEUES_T		       TYPE		   SYS
KU$_QUEUES_VIEW 	       VIEW		   SYS
KU$_QUEUE_TABLE_T	       TYPE		   SYS
KU$_QUEUE_TABLE_VIEW	       VIEW		   SYS
KU$_REFCOL_LIST_T	       TYPE		   SYS
KU$_REFCOL_T		       TYPE		   SYS
KU$_REFGROUP_T		       TYPE		   SYS
KU$_REFGROUP_VIEW	       VIEW		   SYS
KU$_REFPARTTABPROP_VIEW        VIEW		   SYS
KU$_REFPAR_LEVEL	       VIEW		   SYS
KU$_REF_CONSTRAINT_T	       TYPE		   SYS
KU$_REF_CONSTRAINT_VIEW        VIEW		   SYS
KU$_REF_PAR_LEVEL_VIEW	       VIEW		   SYS
KU$_RESOCOST_ITEM_T	       TYPE		   SYS
KU$_RESOCOST_LIST_T	       TYPE		   SYS
KU$_RESOCOST_T		       TYPE		   SYS
KU$_RLS_CONTEXT_T	       TYPE		   SYS
KU$_RLS_CONTEXT_VIEW	       VIEW		   SYS
KU$_RLS_GROUP_T 	       TYPE		   SYS
KU$_RLS_GROUP_VIEW	       VIEW		   SYS
KU$_RLS_POLICY_OBJNUM_T        TYPE		   SYS
KU$_RLS_POLICY_OBJNUM_VIEW     VIEW		   SYS
KU$_RLS_POLICY_T	       TYPE		   SYS
KU$_RLS_POLICY_VIEW	       VIEW		   SYS
KU$_RLS_SEC_REL_COL_LIST_T     TYPE		   SYS
KU$_RLS_SEC_REL_COL_T	       TYPE		   SYS
KU$_RMGR_CONSUMER_T	       TYPE		   SYS
KU$_RMGR_INIT_CONSUMER_T       TYPE		   SYS
KU$_RMGR_PLAN_DIRECT_T	       TYPE		   SYS
KU$_RMGR_PLAN_T 	       TYPE		   SYS
KU$_ROGRANT_T		       TYPE		   SYS
KU$_ROGRANT_VIEW	       VIEW		   SYS
KU$_ROLE_T		       TYPE		   SYS
KU$_ROLE_VIEW		       VIEW		   SYS
KU$_ROLLBACK_T		       TYPE		   SYS
KU$_ROLLBACK_VIEW	       VIEW		   SYS
KU$_SCHEMAOBJ_T 	       TYPE		   SYS
KU$_SCHEMA_CALLOUT_VIEW        VIEW		   SYS
KU$_SEQUENCE_T		       TYPE		   SYS
KU$_SEQUENCE_VIEW	       VIEW		   SYS
KU$_SGI_COL_LIST_T	       TYPE		   SYS
KU$_SGI_COL_T		       TYPE		   SYS
KU$_SIMPLE_COL_LIST_T	       TYPE		   SYS
KU$_SIMPLE_COL_T	       TYPE		   SYS
KU$_SIMPLE_TYPE_T	       TYPE		   SYS
KU$_SIMPLE_TYPE_VIEW	       VIEW		   SYS
KU$_SLOG_LIST_T 	       TYPE		   SYS
KU$_SLOG_T		       TYPE		   SYS
KU$_SOURCE_LIST_T	       TYPE		   SYS
KU$_SOURCE_LIST_T	       SYNONYM		   PUBLIC
KU$_SOURCE_T		       TYPE		   SYS
KU$_SOURCE_T		       SYNONYM		   PUBLIC
KU$_SPIND_STATS_LIST_T	       TYPE		   SYS
KU$_SPIND_STATS_T	       TYPE		   SYS
KU$_STATUS		       SYNONYM		   PUBLIC
KU$_STATUS1010		       SYNONYM		   PUBLIC
KU$_STATUS1010		       TYPE		   SYS
KU$_STATUS1020		       TYPE		   SYS
KU$_STATUS1020		       SYNONYM		   PUBLIC
KU$_STATUS1120		       TYPE		   SYS
KU$_STATUS1120		       SYNONYM		   PUBLIC
KU$_STORAGE_T		       TYPE		   SYS
KU$_STRMCOLTYPE_T	       TYPE		   SYS
KU$_STRMCOL_LIST_T	       TYPE		   SYS
KU$_STRMCOL_T		       TYPE		   SYS
KU$_STRMSUBCOLTYPE_LIST_T      TYPE		   SYS
KU$_STRMSUBCOLTYPE_T	       TYPE		   SYS
KU$_STRMTABLE_T 	       TYPE		   SYS
KU$_STRMTABLE_VIEW	       VIEW		   SYS
KU$_SUBCOLTYPE_LIST_T	       TYPE		   SYS
KU$_SUBCOLTYPE_T	       TYPE		   SYS
KU$_SUBMITRESULT	       TYPE		   SYS
KU$_SUBMITRESULT	       SYNONYM		   PUBLIC
KU$_SUBMITRESULTS	       TYPE		   SYS
KU$_SUBMITRESULTS	       SYNONYM		   PUBLIC
KU$_SUBPARTITION_EST_VIEW      VIEW		   SYS
KU$_SWITCH_COMPILER_T	       TYPE		   SYS
KU$_SWITCH_COMPILER_VIEW       VIEW		   SYS
KU$_SYNONYM_T		       TYPE		   SYS
KU$_SYNONYM_VIEW	       VIEW		   SYS
KU$_SYSGRANT_T		       TYPE		   SYS
KU$_SYSGRANT_VIEW	       VIEW		   SYS
KU$_TABCLUSTER_T	       TYPE		   SYS
KU$_TABLESPACE_T	       TYPE		   SYS
KU$_TABLESPACE_VIEW	       VIEW		   SYS
KU$_TABLE_DATA_T	       TYPE		   SYS
KU$_TABLE_DATA_VIEW	       VIEW		   SYS
KU$_TABLE_EST_VIEW	       VIEW		   SYS
KU$_TABLE_EXISTS_VIEW	       VIEW		   SYS
KU$_TABLE_OBJNUM_T	       TYPE		   SYS
KU$_TABLE_OBJNUM_VIEW	       VIEW		   SYS
KU$_TABPROP_VIEW	       VIEW		   SYS
KU$_TAB_BYTES_ALLOC_T	       TYPE		   SYS
KU$_TAB_COL_LIST_T	       TYPE		   SYS
KU$_TAB_COL_T		       TYPE		   SYS
KU$_TAB_COMPART_LIST_T	       TYPE		   SYS
KU$_TAB_COMPART_T	       TYPE		   SYS
KU$_TAB_PARTOBJ_T	       TYPE		   SYS
KU$_TAB_PART_LIST_T	       TYPE		   SYS
KU$_TAB_PART_T		       TYPE		   SYS
KU$_TAB_PTAB_STATS_T	       TYPE		   SYS
KU$_TAB_STATS_T 	       TYPE		   SYS
KU$_TAB_STATS_VIEW	       VIEW		   SYS
KU$_TAB_SUBNAME_VIEW	       VIEW		   SYS
KU$_TAB_SUBPART_LIST_T	       TYPE		   SYS
KU$_TAB_SUBPART_T	       TYPE		   SYS
KU$_TAB_TSUBPART_LIST_T        TYPE		   SYS
KU$_TAB_TSUBPART_T	       TYPE		   SYS
KU$_TAB_TS_VIEW 	       VIEW		   SYS
KU$_TACTION_LIST_T	       SYNONYM		   PUBLIC
KU$_TACTION_LIST_T	       TYPE		   SYS
KU$_TACTION_T		       TYPE		   SYS
KU$_TACTION_T		       SYNONYM		   PUBLIC
KU$_TEMP_SUBPARTDATA_T	       TYPE		   SYS
KU$_TEMP_SUBPARTDATA_VIEW      VIEW		   SYS
KU$_TEMP_SUBPARTLOBFRG_T       TYPE		   SYS
KU$_TEMP_SUBPARTLOB_T	       TYPE		   SYS
KU$_TEMP_SUBPARTLOB_VIEW       VIEW		   SYS
KU$_TEMP_SUBPART_T	       TYPE		   SYS
KU$_TLOB_COMPPART_LIST_T       TYPE		   SYS
KU$_TLOB_COMPPART_T	       TYPE		   SYS
KU$_TRIGGERCOL_LIST_T	       TYPE		   SYS
KU$_TRIGGERCOL_T	       TYPE		   SYS
KU$_TRIGGERDEP_LIST_T	       TYPE		   SYS
KU$_TRIGGERDEP_T	       TYPE		   SYS
KU$_TRIGGER_T		       TYPE		   SYS
KU$_TRIGGER_VIEW	       VIEW		   SYS
KU$_TRLINK_T		       TYPE		   SYS
KU$_TRLINK_VIEW 	       VIEW		   SYS
KU$_TSQUOTA_T		       TYPE		   SYS
KU$_TSQUOTA_VIEW	       VIEW		   SYS
KU$_TYPE_ATTR_LIST_T	       TYPE		   SYS
KU$_TYPE_ATTR_T 	       TYPE		   SYS
KU$_TYPE_ATTR_VIEW	       VIEW		   SYS
KU$_TYPE_BODY_T 	       TYPE		   SYS
KU$_TYPE_BODY_VIEW	       VIEW		   SYS
KU$_TYPE_T		       TYPE		   SYS
KU$_TYPE_VIEW		       VIEW		   SYS
KU$_UP_STATS_LIST_T	       TYPE		   SYS
KU$_UP_STATS_T		       TYPE		   SYS
KU$_USER_PREF_STATS_T	       TYPE		   SYS
KU$_USER_PREF_STATS_VIEW       VIEW		   SYS
KU$_USER_T		       TYPE		   SYS
KU$_USER_VIEW		       VIEW		   SYS
KU$_VCNT		       SYNONYM		   PUBLIC
KU$_VCNT		       TYPE		   SYS
KU$_VIEW_OBJNUM_VIEW	       VIEW		   SYS
KU$_VIEW_STATUS_VIEW	       VIEW		   SYS
KU$_VIEW_T		       TYPE		   SYS
KU$_VIEW_VIEW		       VIEW		   SYS
KU$_WORKERSTATUS	       SYNONYM		   PUBLIC
KU$_WORKERSTATUS1010	       SYNONYM		   PUBLIC
KU$_WORKERSTATUS1010	       TYPE		   SYS
KU$_WORKERSTATUS1020	       TYPE		   SYS
KU$_WORKERSTATUS1020	       SYNONYM		   PUBLIC
KU$_WORKERSTATUS1120	       TYPE		   SYS
KU$_WORKERSTATUS1120	       SYNONYM		   PUBLIC
KU$_WORKERSTATUSLIST	       SYNONYM		   PUBLIC
KU$_WORKERSTATUSLIST1010       TYPE		   SYS
KU$_WORKERSTATUSLIST1010       SYNONYM		   PUBLIC
KU$_WORKERSTATUSLIST1020       SYNONYM		   PUBLIC
KU$_WORKERSTATUSLIST1020       TYPE		   SYS
KU$_WORKERSTATUSLIST1120       SYNONYM		   PUBLIC
KU$_WORKERSTATUSLIST1120       TYPE		   SYS
KU$_XDB_NTABLE_OBJNUM_VIEW     VIEW		   SYS
KU$_XMLCOLSET_T 	       TYPE		   SYS
KU$_XMLCOLSET_T 	       SYNONYM		   PUBLIC
KU$_XMLSCHEMA_ELMT_T	       TYPE		   SYS
KU$_XMLSCHEMA_SPECIAL_VIEW     VIEW		   SYS
KU$_XMLSCHEMA_T 	       TYPE		   SYS
KU$_XMLSCHEMA_VIEW	       VIEW		   SYS
KUPC$_ADD_DEVICE	       TYPE		   SYS
KUPC$_ADD_FILE		       TYPE		   SYS
KUPC$_API_ACK		       TYPE		   SYS
KUPC$_BAD_FILE		       TYPE		   SYS
KUPC$_DATA_FILTER	       TYPE		   SYS
KUPC$_DATA_REMAP	       TYPE		   SYS
KUPC$_DEVICE_IDENT	       TYPE		   SYS
KUPC$_DISK_FILE 	       TYPE		   SYS
KUPC$_ENCRYPTED_PWD	       TYPE		   SYS
KUPC$_ESTIMATE_JOB	       TYPE		   SYS
KUPC$_EXIT		       TYPE		   SYS
KUPC$_FILEINFO		       TYPE		   SYS
KUPC$_FILELIST		       TYPE		   SYS
KUPC$_FILE_LIST 	       TYPE		   SYS
KUPC$_GET_WORK		       TYPE		   SYS
KUPC$_JOBINFO		       TYPE		   SYS
KUPC$_LOAD_DATA 	       TYPE		   SYS
KUPC$_LOAD_METADATA	       TYPE		   SYS
KUPC$_LOBPIECES 	       TYPE		   SYS
KUPC$_LOGENTRIES	       TYPE		   SYS
KUPC$_LOG_ENTRY 	       TYPE		   SYS
KUPC$_LOG_ERROR 	       TYPE		   SYS
KUPC$_MASTERERROR	       TYPE		   SYS
KUPC$_MASTERJOBINFO	       TYPE		   SYS
KUPC$_MASTER_MSG	       TYPE		   SYS
KUPC$_MDFILEPIECE	       TYPE		   SYS
KUPC$_MDFILEPIECELIST	       TYPE		   SYS
KUPC$_MESSAGE		       TYPE		   SYS
KUPC$_METADATA_FILTER	       TYPE		   SYS
KUPC$_METADATA_REMAP	       TYPE		   SYS
KUPC$_METADATA_TRANSFORM       TYPE		   SYS
KUPC$_OPEN		       TYPE		   SYS
KUPC$_POST_MT_INIT	       TYPE		   SYS
KUPC$_RELEASE_FILES	       TYPE		   SYS
KUPC$_RESTART		       TYPE		   SYS
KUPC$_SEQUENTIAL_FILE	       TYPE		   SYS
KUPC$_SET_PARALLEL	       TYPE		   SYS
KUPC$_SET_PARAMETER	       TYPE		   SYS
KUPC$_SHADOW_MSG	       TYPE		   SYS
KUPC$_SQL_FILE_JOB	       TYPE		   SYS
KUPC$_START_JOB 	       TYPE		   SYS
KUPC$_STOP_JOB		       TYPE		   SYS
KUPC$_TABLE_DATA	       TYPE		   SYS
KUPC$_TABLE_DATAS	       TYPE		   SYS
KUPC$_TABLE_DATA_ARRAY	       TYPE		   SYS
KUPC$_UNLOAD_DATA	       TYPE		   SYS
KUPC$_UNLOAD_METADATA	       TYPE		   SYS
KUPC$_WORKERERROR	       TYPE		   SYS
KUPC$_WORKER_EXIT	       TYPE		   SYS
KUPC$_WORKER_FILE	       TYPE		   SYS
KUPC$_WORKER_FILE_LIST	       TYPE		   SYS
KUPC$_WORKER_GET_PWD	       TYPE		   SYS
KUPC$_WORKER_LOG_ENTRY	       TYPE		   SYS
KUPC$_WORKER_MSG	       TYPE		   SYS
KUPCC			       SYNONYM		   PUBLIC
KUPCC			       PACKAGE		   SYS
KUPF$FILE		       PACKAGE		   SYS
KUPM$MCP		       PACKAGE		   SYS
KUPU$UTILITIES		       PACKAGE		   SYS
KUPW$WORKER		       PACKAGE		   SYS
KU_NOEXP_VIEW		       VIEW		   SYS
LCR$_DDL_RECORD 	       TYPE		   SYS
LCR$_PARAMETER_LIST	       TYPE		   SYS
LCR$_PROCEDURE_RECORD	       TYPE		   SYS
LCR$_ROW_LIST		       TYPE		   SYS
LCR$_ROW_LIST		       TYPE		   SYS
LCR$_ROW_RECORD 	       TYPE		   SYS
LCR$_ROW_UNIT		       TYPE		   SYS
LCR$_ROW_UNIT		       TYPE		   SYS
